"","P16_x100_t72","P16_x100_t48","P16_x100_t3","P16_x100_t24","P16_x100_t168","P14_x100_t72","P14_x100_t48","P14_x100_t3","P14_x100_t24","P14_x100_t168","P13_x50_t72","P13_x50_t48","P13_x50_t3","P13_x50_t24","P13_x50_t168","P10_x50_t72","P10_x50_t48","P10_x50_t3","P10_x50_t24","P10_x50_t168","P09_x50_t72","P09_x50_t48","P09_x50_t3","P09_x50_t24","P09_x50_t168","P08_x100_t72","P08_x100_t48","P08_x100_t24","P08_x100_t168","P04_x50_t72","P04_x50_t48","P04_x50_t3","P04_x50_t24","P04_x50_t168","P03_x100_t72","P03_x100_t48","P03_x100_t3","P03_x100_t24","P03_x100_t168"
"K15509",7.0840175134321,6.51983926296953,6.60993582702556,6.84263992705335,7.51489781272292,7.22837422519986,6.44753391116797,7.53133317897191,7.32403934825813,8.11447898908355,6.80533227307494,6.58880992642368,7.32645082105122,7.4969966349676,7.37001794560209,7.14772683871067,6.49938040548454,7.98239940760475,7.06761472208752,6.63678911347928,7.36244580552833,7.16791189980551,7.2889091102082,8.12668230231092,7.64067289418377,7.14128480811289,7.03289016596095,7.15644225626636,7.93078492147217,6.86096482846973,6.40058872113577,6.69691527354237,7.10487177352456,7.3805147780902,6.40850894586683,7.45026062837618,6.84763934036241,7.85208752279676,7.6227065960402
"K15510",8.34999616442285,8.08599576547704,8.63404364795154,8.19548707052453,8.13787842626041,8.50624625420554,7.97962776821424,8.69734305910191,8.39177249569022,9.12954026193469,8.42016709811349,8.56202958335015,8.83754413507299,8.14580727144545,8.84173882374038,8.44548666867399,8.41533764642504,8.55146163240587,8.73432119719638,8.72266790557329,8.48478779747758,8.53930387435118,8.93964822131701,8.45874198201286,8.61876424844407,8.40510440108119,8.36289930808618,8.43678711904936,8.77612521432718,8.70601698337845,8.87707283025492,8.79030496818981,8.03782466553111,8.96565282985173,8.34236497171665,8.357315720538,8.56489153243382,8.09173622126794,8.86718905746091
"K15511",5.39615961351846,5.60892367135649,4.5738279785923,5.60578973195403,5.67769760190744,5.68961488568041,5.9030640118213,6.07937652047838,5.76181081380266,7.0258696101017,6.02374892595535,5.38021712671059,6.23100235500685,5.16036847218104,6.12940220821474,5.1749423238754,5.5981650378285,4.72919436552064,5.53694939991571,5.49556738542985,6.08861775748025,5.08739248516754,5.58904380369071,5.42112966091146,5.64623787809581,5.96981608296713,6.02862858453349,5.4680619015471,5.39213216058882,5.586204912329,4.11428040769266,4.95387653523682,4.91483334732057,5.6419903036933,5.71043144776386,5.91765298304123,5.40322918304066,5.31819685078569,6.34001364085839
"K15512",8.9760342100519,8.37862039707572,7.70927792436286,7.776973699818,8.07185510157782,9.14435121176608,9.02640024872604,9.48503753210136,8.77629095686277,9.65853333257705,8.92639328789759,8.58934905846988,8.14498412864855,8.83839220001645,8.56553969234607,8.71607016799588,8.6320111869451,9.10716722067728,8.5942786965693,8.97768551229287,9.00407228905328,8.42955108950831,8.56336053738449,8.76417815379743,8.81248225188001,8.47761193627562,8.68019072646518,8.41280651281232,8.54407891852337,9.24377257585883,8.77098892189374,8.79351530550982,8.45369615928775,8.90316874862061,8.91629078336801,8.87426323529398,8.48126931978457,8.4316147381876,9.26100783438041
"K15513",7.56737428468101,7.06574319496951,7.0078505500643,6.27464538929325,7.84020264196448,7.4678660596738,7.58964180227273,8.40667579285083,7.3059782797175,8.1401117116548,7.93381863900757,7.59956201576198,7.5029953083033,7.35328544537097,7.61321651820172,7.75671678990335,7.54921286199594,7.7799630925268,6.99275833486431,8.73808383226684,7.5024693138944,7.57771593530286,7.46377841342346,7.53116154262601,7.69474900905703,7.70205208796373,7.8041730779738,7.83654274826982,7.0427397542997,7.24853069253365,7.69557956550613,8.02343606464644,7.5931162205657,8.02621804695702,7.28972915804383,7.40170901063692,7.58455602829391,7.32271490186238,7.38181177659394
"K15514",6.38126044587333,6.68910103693332,5.16083703122842,5.47860324105695,3.46790205272922,4.41113747278775,5.00675471538838,5.18302567358475,3.46790205272922,3.46790205272922,5.85169795156559,5.38021712671059,3.46790205272922,4.30067237129348,4.13670026339014,5.01078057695088,4.95406818809009,3.46790205272922,4.33758105568836,3.46790205272922,5.98053055404378,5.1447064602401,4.00360870745164,3.46790205272922,5.3927888066355,4.87481814737276,5.38226764211284,3.90796813605718,4.63127681759259,5.33799192992101,5.2287083519181,4.5004631020751,4.91483334732057,4.5119017805005,5.72306452173131,5.2022304999392,4.59487879551958,4.67611638854023,4.86328713620534
"K15515",3.46790205272922,5.04493733322228,4.03092418249459,5.08932841828255,3.46790205272922,4.14069971722648,3.46790205272922,5.2407755169728,4.82776764430133,3.46790205272922,4.96231691814509,4.76895115026674,4.31241843714574,5.39069776823071,3.46790205272922,3.46790205272922,4.13432382227461,5.75207327596148,4.90481073643797,5.33101863669037,3.46790205272922,4.14404512222513,4.22127645156522,3.46790205272922,4.2413237533362,4.44855957493722,4.58983811857209,5.04167045926675,4.70712459032599,5.19256180555621,3.46790205272922,3.46790205272922,5.17499396666437,3.46790205272922,4.27132417866441,4.54697071413031,3.46790205272922,5.02830543000185,4.37043553554817
"K15518",7.56737428468101,7.53364982942314,9.77367380647023,9.18226669328322,7.87935475729716,6.75463848282444,6.55912478129313,6.07937652047838,6.8450686848336,6.96945207387562,6.88013489774598,7.45481407900211,8.15819836610448,6.03893416773552,6.82061791290574,6.33777283871117,7.50519939588875,7.97666614954733,7.15991575607451,6.03599473838148,6.13961548606212,6.05969303674006,8.39813693600201,7.24914264184538,7.10224661666228,7.09367619562001,7.08651558205805,7.18776265538608,7.37213808869934,7.05824102633324,7.54181630662423,8.46340096507151,8.53833994675191,7.27118593591727,7.09326807599164,7.14546848204195,8.78425888382527,8.52054655772113,6.9413801229577
"K15519",8.02518645706195,6.77992552695039,3.46790205272922,4.64297345026641,8.10524563815652,7.21647312939223,7.4676906109544,4.91860973194917,6.0272294472577,7.05326047556054,7.39934404553469,6.74980585872882,5.94854919765173,5.90407070429403,7.75777732448986,7.01085206928755,5.18542998128173,5.06566386934127,5.94443226753357,8.46295403386404,6.60330879249456,6.50308474004109,4.84099087528203,3.46790205272922,7.85931318174842,6.94047506375376,6.61877516444223,5.72848995078478,7.83786584365856,7.56663950887738,6.82120883008813,5.49309703846873,5.27100111176688,6.6376345050188,6.9762415789328,6.84197924609135,5.46658577987717,5.55264358651985,7.76339471102215
"K15520",8.01410103189351,7.62402553513596,8.07222211842485,7.46387249559683,7.44691455891003,7.03849881949858,7.90339831515681,8.28052582407224,8.08908031992893,7.27861892538095,7.47810937680675,7.94853064071769,7.85145566191781,7.97127137781776,7.66591758656139,8.0875777413847,7.50519939588875,7.66335750416404,7.49568289408517,6.97115223201796,7.71463092763002,7.95125196385054,8.32703966307086,7.88770600488136,7.79006900297217,7.55795582331389,7.64547828424804,7.46813711997819,7.87842649054062,7.96185627368934,7.96759186481173,8.01244374549718,7.74359998920413,7.64412480988668,7.77604916102411,7.18193051042634,7.91762994094697,7.58921353060213,7.46669379491126
"K15521",8.40191353761599,8.53914123811944,9.53562337955866,8.02670405518573,8.4637100151232,7.72416396714257,7.70202468695757,9.35109735363574,8.1441608522151,8.80076335305651,7.90565483147497,8.40686818763876,9.71406196361024,8.15544310816966,8.25817076106887,8.01172746281347,8.1802641142212,9.30742532928694,7.80479987462449,8.93819471136909,8.35397741745254,8.3496150523093,9.73120154789301,9.16497705405068,8.88056355667953,8.42118047969667,8.29980302971797,8.10516014655545,8.23647962164817,8.27563196442513,8.33149831135612,9.14969240939708,8.14203984749025,8.00934451948644,8.57682235103407,7.85780906537956,9.43695366064264,8.30962605830138,8.53855401347548
"K15523",5.3206813642341,4.65749301100253,6.08998538746939,6.06241412439369,6.38478197914314,5.85793794797204,5.50332327422529,5.95539727106026,6.01208406558377,5.05909488362178,6.10223552444984,5.64874072899675,4.81706368977242,6.12194943670088,4.9802515095566,5.1749423238754,6.1132691279039,5.60419434830658,5.81280218051944,5.33101863669037,4.13199477204425,5.83576056032466,5.00982712947576,5.03791227980733,5.43222199649887,5.17802213220563,5.12071965238041,5.77204026117178,5.07388837744363,5.40475012741027,6.00596599243498,5.84434389317594,6.01882045675507,6.10352234947793,5.65865149892079,5.82562354217148,5.6927250627834,5.27447161521858,5.80011121216111
"K15525",7.05169343328344,7.35151354822618,8.15241829489036,6.91458148432932,7.44691455891003,7.48777364635803,7.63439876704251,8.45752992090391,7.58573260564173,5.46461523062075,7.22746428676894,7.323106250576,7.9383309065027,8.61935463505592,7.14045363747685,7.50299453656752,7.48591437520796,8.10832172126177,7.65669852900235,6.80400396949524,7.76310578728753,7.66414395482038,8.47217677030423,8.21438070817799,7.05559701714471,7.5403572613989,7.72461454202644,7.72393759688309,7.73114872475991,7.33093552116715,6.73112126811748,8.16415052796403,7.20493829991037,6.6376345050188,7.67685592531885,7.44428100703968,8.05906536258509,7.75263956631953,7.3018843859136
"K15526",6.59240144585387,7.36906348028155,8.41327917524388,7.45322868973868,6.62146989057617,7.07855279617107,7.3421153363925,8.18312856054638,7.80265628847035,7.53260621039722,7.15727165927642,7.61148411971507,8.07005230608148,8.15544310816966,7.30493866955706,7.27259978497797,7.67368071651936,7.97666614954733,7.88936963792915,7.52933777026608,7.87022689495169,7.5203160412315,8.766314278587,8.32471180108804,7.09072674342354,7.71778394294715,7.10147322881188,7.7693573704229,6.89152527697226,7.36261122101728,7.60195276015895,8.12387347644485,7.13641641367126,6.72372810337117,7.44421515642441,7.50298204513675,8.39248977937121,7.53888175704994,6.83133974114438
"K15530",5.28114693552796,5.1977644683353,4.5738279785923,4.88902082842858,4.34257322335338,4.41113747278775,5.560490097987,4.75843376223987,4.1664430581485,3.46790205272922,5.0230916459288,4.47503615688078,3.46790205272922,4.06078804477094,5.04163175779489,5.01078057695088,5.82845437677446,4.32321832872754,5.22936294719484,4.91480731001002,3.46790205272922,4.70610440227709,3.46790205272922,3.46790205272922,3.46790205272922,4.99815254554631,3.46790205272922,4.28348205568296,4.63127681759259,4.72153059009474,4.4277956421653,4.5004631020751,4.21373951626037,5.07109279187152,4.27132417866441,4.35557073805131,3.46790205272922,3.92023070226595,5.04232999409734
"K15531",3.46790205272922,5.04493733322228,6.1266163221062,6.54224198005138,3.46790205272922,3.46790205272922,4.43722989977433,4.75843376223987,4.94048795712561,3.46790205272922,4.59289044000509,5.03735983252309,6.06861545854721,4.06078804477094,3.46790205272922,3.46790205272922,4.95406818809009,7.12287002228519,5.1620602864669,3.46790205272922,4.76383337405309,4.4157486228394,5.87336918974956,4.99960834276982,3.46790205272922,3.46790205272922,5.21430307886891,5.8684390346518,3.46790205272922,4.04254133484306,4.3746839144413,6.28028014531787,5.81343297460613,3.46790205272922,3.46790205272922,5.88159403052308,6.30700773866304,6.32862265745638,3.46790205272922
"K15532",7.58248546612293,7.76745034553978,7.81171683619708,9.87110600929974,7.84020264196448,7.19236891096951,7.46060117955352,5.74505473586034,7.376892218283,8.10148924098719,7.84761449189676,7.91047976496294,7.69687773595043,8.0248409882443,7.47230542628054,7.8685209692868,7.40606610066959,7.24281342647149,7.67881510170065,7.07256491002853,7.66446078358784,7.33841648944498,5.89291749259622,7.92437616189915,6.90569613243789,7.5637742989461,7.96345030994981,7.33946498516268,6.7518937813882,7.61996615338081,7.06761496926786,7.72646971407326,9.1040527126247,7.43219589652254,7.75557355555978,7.65559627553581,8.7066251739651,8.15980580777115,7.6947747381764
"K15537",8.04165593882795,7.79794425699923,6.58416556462287,6.76684692435457,7.0932419998709,7.95587715982668,7.55679461064055,6.44199275745147,6.94997545588859,7.829356872852,7.50656368840628,8.08713879902476,6.79112417153283,6.90271525022316,7.50161847168976,7.77213675934506,7.81417529494606,6.67266947659877,6.7965056336,8.68073362718833,6.60330879249456,7.02343366587365,6.68270260466814,7.2990139295494,6.9700875346281,7.3445878927608,7.08651558205805,7.3487203687701,7.46401400678837,6.73279985256833,7.15649463127398,6.91490199253094,6.32773437935016,7.66584856556304,7.64220643802552,7.18911234420636,6.402632905966,6.97595406834187,7.49390474468644
"K15538",5.56721283017059,4.86858767584521,5.43256288287707,4.88902082842858,5.61419409799034,4.41113747278775,5.94553761502583,5.5836761250639,5.62671061524521,5.62683329548805,4.12821718461806,5.49446243595388,5.41501709504726,3.46790205272922,5.67830583535858,5.22496234102093,5.18542998128173,4.96451166742075,5.75629825545425,5.68648514419893,6.08861775748025,5.46288485188151,4.74550349966141,4.95996545984647,6.83824169273753,5.95166399984186,5.85827797289136,4.98926343057562,5.70966553765948,5.40475012741027,5.63184949305891,5.14692276582953,4.51155479389486,5.6419903036933,5.25922759526373,5.47897696421041,4.72046864024168,4.81798487586383,5.60562245191718
"K15539",9.6549907260673,9.86209177891943,9.60683762866469,11.0462490634526,10.1408622757349,9.94931407724461,9.76750252048526,9.26812372060101,9.85687686977648,9.9061274026731,9.66346638569311,9.71998619812722,9.30330555435998,9.94358767089463,9.8091073115758,9.78077621927412,9.7747009480435,9.88569727493819,9.88587870511156,10.4551229307852,9.98339198280501,9.61417191159238,9.20416091931543,9.39755397285353,9.95973498331761,9.66803133372325,9.57920267753531,9.55630607258566,9.67057609659731,9.77445162278017,9.48471613280796,9.76268804642146,10.0289633340499,9.91141173109285,9.564975808768,9.88510664099668,9.49492017108979,10.0771562705965,9.57636290238881
"K15540",3.89896920424398,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.96957214283491,3.96423302923053,4.41666515282777,3.46790205272922,4.01397028776073,4.16065936191429,3.46790205272922,3.94291127441049,3.46790205272922,3.85492917316243,3.46790205272922,4.22384428843516,4.37646221756456,3.46790205272922,4.14404512222513,4.12216099244642,3.46790205272922,3.46790205272922,3.9992276750772,4.69115265002606,4.22438121230364,3.91780215451117,4.04254133484306,3.46790205272922,3.89691593962886,3.99819112049567,3.46790205272922,4.5209816817064,4.19640286125989,3.46790205272922,3.92023070226595,3.92465359415908
"K15546",6.17360856553598,5.78288193671343,5.5490975394794,4.88902082842858,5.54743470177601,6.48168598904349,6.10326851042689,6.44199275745147,5.72460257038958,6.22999974800784,6.2468995069638,6.26079579779551,6.06861545854721,4.75942358272874,5.09990023106467,5.31921723177589,5.03644264856498,6.0290895814332,5.39256652180743,5.20782094605268,6.63873030421014,5.60581487496903,5.85353223142031,4.21594127545469,5.47046281945817,5.91461224025814,5.82146150402957,5.55519946880039,5.85762104264671,6.03611556541679,5.9112993803563,5.86980452296877,5.30139167526642,5.89247417126463,6.28119610535427,6.0689929233018,5.40322918304066,5.51644962516286,5.70645043764923
"K15550",5.35899144206522,5.25380068995183,6.70854219353116,5.58544287078874,5.23864643056697,3.46790205272922,5.3145567289689,5.95539727106026,4.38549350275729,3.46790205272922,4.82976988253887,3.46790205272922,6.00990694739113,5.39069776823071,5.20843237143305,5.86481503598656,4.13432382227461,5.28588550507419,4.71569131953944,5.96579080091728,4.76383337405309,5.39636798379808,6.53243157086115,4.78535016647458,5.85838647181624,5.71224653474419,5.35581087573458,5.18603454897582,5.12484589541552,4.04254133484306,4.4277956421653,6.50404287148882,4.87224292116273,3.46790205272922,5.48969250162858,4.60256828608896,5.74363095109074,5.22912703670996,4.98576999972452
"K15551",5.10871710673268,5.8704960364233,4.25924029434179,5.20586868007677,4.82191275722358,4.98869261613236,5.09153440232457,5.29590413423313,5.45291968135323,3.46790205272922,5.0230916459288,5.03735983252309,4.73527254082208,6.37846565066159,6.46804870394908,5.48866592373582,5.11329708130525,3.90023140929336,4.56664481152736,3.46790205272922,5.86307768332551,5.11639855644466,4.30788819160091,5.07497989659744,5.71039878890527,5.71224653474419,5.24394402871252,4.52613913398619,5.2206180885501,4.98164101956017,5.40568841430575,4.31679550546348,4.62877822146641,6.03674665361872,5.53404790032108,4.35557073805131,3.46790205272922,4.81798487586383,4.98576999972452
"K15552",4.07529742041336,3.96496382920776,4.90662663060572,3.46790205272922,4.68728433618544,3.46790205272922,3.46790205272922,5.05837523262293,4.1664430581485,3.46790205272922,4.59289044000509,5.11425093743691,5.15357435706106,3.46790205272922,5.30798769662947,4.7463149781185,4.40234618704047,4.8532997047335,4.22384428843516,3.46790205272922,3.46790205272922,4.4710907866125,4.969962518623,4.37913372598344,4.84415965843353,4.3782180984952,4.3454247880975,3.90796813605718,4.63127681759259,3.46790205272922,3.46790205272922,4.57945469536484,4.87224292116273,5.44369315425753,4.9031114573632,4.7523764409422,4.83212517464487,5.05537237752828,4.37043553554817
"K15553",8.45202357526466,8.46789531166764,9.30199112189995,8.24863994365799,8.0830716540662,8.42106135559136,8.56842695326301,8.76168842997892,8.53767385877497,8.72663409993212,8.07956477597075,8.33693400076479,9.18254821907943,8.29273321310839,8.4800168470322,8.78596618550546,8.93106521327455,8.87453023041416,8.4520129487888,7.83735602012262,8.6222908229901,8.76759278158842,9.582293418418,8.52284463122809,8.86720218342037,8.67818416603457,8.48985934289399,8.55503044443958,8.38916358219445,8.65914287417221,8.44816300562448,9.15967623408133,8.21736250922532,8.64401223590159,8.86543488848834,8.72495475614665,9.27267946286295,8.62650876536206,8.68697983394998
"K15554",8.82267390118299,8.95643072535784,8.15241829489036,8.99934737807641,8.12708289491612,8.0853889812125,7.82840546319683,7.90208557930028,8.1441608522151,8.27346616317281,7.8101108113796,8.91615319731103,8.13164735946343,7.51210898208873,7.61321651820172,8.26135444750828,8.89993487094668,8.63382281877793,8.29889266289179,5.33101863669037,8.12619036221536,8.3358499177901,8.37817921250596,8.32471180108804,7.85931318174842,8.49594141576616,9.19174174108954,8.09148356200202,7.70129774997895,8.59417273277568,8.82050681687414,8.43077226844857,8.37037723369794,7.35395658023027,8.46974913030423,8.52203676004853,8.08764368738599,8.41082482711091,7.87783037055944
"K15555",6.17360856553598,6.25240961087186,5.89042306648312,5.20586868007677,5.95628247952827,5.91974757768388,5.76693620609904,6.04942356508115,5.45291968135323,5.90118315306623,5.9965495278159,5.87134172623075,6.5891225765451,5.75418216057458,5.67830583535858,5.67307078591467,6.21239914034676,6.38777169582435,5.46680489486719,3.99818090600135,6.60330879249456,6.0318872032146,6.70446090046547,6.41508334708065,5.61293937078926,5.69020617777874,5.5534158416271,6.50483666728864,5.35143065484501,4.98164101956017,5.56078985618535,5.84434389317594,6.19721788680046,4.91529697667799,5.42804754099302,5.50357156662322,6.49211739918982,6.12353165735026,5.45770772064984
"K15576",5.15420841625956,4.55870300311051,4.5738279785923,5.26014668421724,5.14765807427382,4.78003007601981,5.00675471538838,4.45682964101061,4.44659220060637,5.05909488362178,5.4215454944203,4.9113502582685,4.54837260797612,4.06078804477094,6.32022097388663,6.7221423013407,5.37914413125677,3.46790205272922,5.39256652180743,8.43799060501488,5.66496826590847,4.05477801953362,4.45643336198514,3.46790205272922,6.20287517346678,4.87481814737276,5.8026660235179,4.52613913398619,8.21554378691935,5.33799192992101,5.12954332886499,4.31679550546348,4.51155479389486,5.6419903036933,5.53404790032108,5.88159403052308,3.46790205272922,3.92023070226595,7.83597847317363
"K15577",5.53478257675967,3.82024251478488,5.08216925558117,4.73170198421731,4.34257322335338,3.9457769289521,5.66777080508397,4.56845091586961,4.55715629986765,4.14471016340156,4.39392243217572,4.95494497612172,4.43863244683552,3.46790205272922,4.91533264738399,6.47794522901944,3.85492917316243,4.8532997047335,4.38865943473274,7.79860290165158,6.41140035165245,4.96348421693937,4.79433598179159,5.30628113362378,5.43222199649887,5.41936376527215,4.86754415163162,4.75056032191115,7.82408698714656,6.34159205889023,5.6490247742944,5.19058554673354,4.78163957364723,5.33161981355289,5.88837126321526,5.6637345432464,5.11136226677092,5.02830543000185,7.75593031795546
"K15578",4.90639051528021,4.55870300311051,5.08216925558117,4.15862306661291,3.46790205272922,3.9457769289521,3.46790205272922,3.46790205272922,3.96423302923053,3.46790205272922,4.59289044000509,5.43862792639478,4.64632006815693,5.07264469164761,5.04163175779489,4.88658104412339,4.23520391280568,4.5081722513875,4.15926670977854,4.7331951222934,3.46790205272922,4.70610440227709,4.12216099244642,4.1175027379514,4.77811448290481,4.87481814737276,5.01904430775224,4.33819436660888,6.04068680904181,5.49869253822934,3.79311218897073,4.20565213296608,4.68237460235632,4.73363104510446,5.45924372525681,5.68508880922541,4.83212517464487,4.24513764077862,6.31956857605232
"K15580",12.106548153594,12.1387964088176,11.5092266643058,12.2648918110893,12.5374614411026,12.5901739842282,12.360768929767,12.369073347576,12.674714309609,12.9042364557827,11.983528620916,12.127037645519,12.1454088558139,13.1534204173289,12.5109410403054,12.474987065732,12.3651276499123,12.1081513438945,13.0855503139239,12.8375160533176,12.3033784942194,11.9122471310513,12.2504435986118,12.5096385637133,12.5475101364868,12.2874277470188,12.2023712212686,12.6166396249312,12.7181035808191,12.5420812984645,12.1035389032521,11.8813411372695,12.2527749450231,12.5451577841247,12.2423122081379,12.3554351283882,11.8391167763393,12.6353150192889,12.7453420413485
"K15581",8.05253169760898,8.59717042571237,9.93078495345626,9.71231718883122,8.7851969605652,8.81589621476401,8.12987930912003,9.28072150095135,8.86290255177634,9.05073564774917,8.42513062617893,8.58934905846988,9.21132649430624,9.65564228553839,8.77150779674948,9.02630247537682,8.85068912043686,9.75805978739307,9.24126802242558,8.52353237857773,8.51335876809629,8.28517601001978,9.5123583003049,8.97737645559555,8.91018126482707,9.02163692145578,8.65521258199451,9.10056693900014,8.67246692499503,8.67493765032145,8.79504337441044,9.63613753032917,8.92932377668479,8.90316874862061,8.57682235103407,8.48186196509463,9.51956574129925,9.01253618981779,8.76698696325729
"K15582",7.88006494068753,8.03574540875737,10.4887169745429,10.2861714948215,6.85069618023481,7.58336084224891,7.60899472000142,8.61513673257562,8.12375206875665,7.51307992139167,7.68305668871444,7.66393968304133,9.69607841752011,9.14418924070972,7.39106891956018,7.20584540762487,7.93268981892724,9.82965368003508,8.59234218484769,8.48139661977469,7.42414094644213,7.16791189980551,9.53204380918761,8.80156427362101,7.34436631044074,7.74362634806921,8.02721053907275,8.61165778659994,7.57526342564037,7.21418933200676,7.80553703250972,9.76595885143155,8.83451059778498,6.84375989552836,7.89312482432569,8.17127843106708,9.96114819071345,9.03985781557879,7.07997994546629
"K15583",6.82789297165488,7.27287030985514,6.16229467446924,9.9514729138546,7.48130967377873,7.88271617498272,7.19590702408879,6.13738445742079,6.94997545588859,6.71824254608254,7.7239826837133,7.08673262966582,6.79112417153283,6.41152484724843,7.0767858870484,7.77213675934506,7.85477650688374,6.52158360110872,7.51631556034808,8.30623559715977,7.48328535385682,7.1553665721681,6.66060317954793,7.54890933112022,7.37312341665031,7.31034253023633,7.71979438852238,7.33946498516268,7.40959942367961,7.40124379545836,7.0978620140641,6.75131122824641,7.99135328738221,7.12158469104833,8.60484197508034,7.3514513201397,6.20429948653936,7.6497401461536,7.3720618524712
"K15584",3.46790205272922,5.33330958559621,6.63524228251142,8.48060715348446,3.46790205272922,3.46790205272922,4.91513423489505,5.54000580512464,3.46790205272922,4.41666515282777,4.75679616991147,5.07644107744741,5.70865141351553,5.70021832320257,3.94291127441049,3.46790205272922,3.46790205272922,5.72379660887116,5.50235744831807,3.46790205272922,3.46790205272922,3.94817428989281,5.83339736382856,5.14575652566724,3.46790205272922,4.3782180984952,5.12071965238041,5.37451535976628,3.46790205272922,4.66070474286321,4.99253136568493,6.73790748467363,6.52124983015999,5.07109279187152,4.27132417866441,4.54697071413031,6.54874437700012,6.54214635838109,4.37043553554817
"K15586",3.46790205272922,3.46790205272922,5.08216925558117,6.9605920485516,3.46790205272922,3.46790205272922,3.46790205272922,5.2407755169728,3.46790205272922,3.46790205272922,3.46790205272922,4.66188222293625,3.46790205272922,3.46790205272922,3.94291127441049,3.46790205272922,4.40234618704047,5.60419434830658,4.60612697083728,3.46790205272922,3.46790205272922,3.94817428989281,4.00360870745164,3.46790205272922,3.46790205272922,4.63095634352488,3.46790205272922,4.33819436660888,3.46790205272922,3.46790205272922,4.65364750120547,5.10159099097287,4.11558048723283,3.46790205272922,4.16588459043886,3.46790205272922,4.27465873389604,4.55455075054233,3.46790205272922
"K15598",6.85318424848784,7.01449009629776,8.0350913912223,9.26190696986606,6.79678137814169,7.32017164824551,7.78372572885391,7.65295086514254,7.43341371952533,5.05909488362178,6.55373871399901,7.17801400884673,7.11138707002206,7.91562730443708,6.44786575337145,6.91634823999758,7.35024530638125,7.42272573156287,7.59599689645746,6.03599473838148,7.00625289592642,7.51542725790129,7.32424078507385,7.64002153102859,6.24570921403234,6.63024551467612,7.19504803284569,7.36705328120491,6.7952487109509,7.04851337096113,7.0304489380002,7.48505905047945,8.10681359700269,6.44780609599935,6.75681261637003,6.95614375046508,7.59788377728614,7.94830524278848,6.29881792856992
"K15599",4.41811830715239,3.82024251478488,7.27106243140141,8.58149780466003,4.82191275722358,3.46790205272922,4.03448193324546,5.18302567358475,4.94048795712561,4.41666515282777,4.82976988253887,5.43862792639478,5.74568046388411,5.24206622097198,3.94291127441049,5.56560586926874,5.93019700068908,6.75610528422972,5.65121433335699,3.46790205272922,3.46790205272922,4.96348421693937,6.63815149958829,5.8590883582107,4.35754268380485,3.84466136067162,5.70448394737988,5.6986390137101,4.54893039084514,4.36784259749192,5.50480965530826,6.87879252412519,7.05620461747733,4.73363104510446,5.24100246950289,5.42831519923664,7.22061383506307,7.29260964121068,4.25261788632168
"K15600",3.46790205272922,4.32063547859615,7.69743094389261,9.12661898912482,3.46790205272922,3.46790205272922,3.86981316541079,5.39928553054938,5.10626619983263,4.41666515282777,4.27320156083088,4.99690151048388,5.74568046388411,5.39069776823071,3.46790205272922,3.93280886805633,3.46790205272922,6.13844227287206,5.90627765032255,3.46790205272922,3.46790205272922,4.93026543325031,6.05718970867035,3.46790205272922,3.46790205272922,3.46790205272922,5.74463345034468,5.75768182168644,3.46790205272922,3.46790205272922,3.46790205272922,5.5262652717657,7.15193065038766,4.73363104510446,4.8782473140432,5.348291030992,6.62961822315546,6.97595406834187,3.46790205272922
"K15620",9.55735218251821,8.61681866239451,6.16229467446924,7.53624258839932,10.4721576869593,8.55879657287896,7.81181308160523,6.50875715586931,7.56566165742226,9.16738382173865,8.84358638127753,8.33334648829086,6.15220592192016,5.45886376715176,9.20355453435456,8.6798080001893,8.00659450519302,5.80688119690982,6.98683354067604,8.64301230295694,9.15668955469125,8.90623317641505,6.47006233471492,7.38725253017723,9.55573011983737,9.22384436592079,7.85779035622489,7.76246259561946,9.52943946667961,7.60681933897267,8.16813116846467,5.10159099097287,6.9799323052839,9.36715067329283,8.89776254144461,8.6647182823858,6.30700773866304,7.56426863097232,10.0557127671939
"K15629",4.07529742041336,5.13898745832813,5.65596648406525,5.45612309986566,4.68728433618544,4.61347616129821,3.46790205272922,5.6668457357989,5.30495963231436,4.41666515282777,4.6782414228881,4.95494497612172,5.85095039020073,5.31861438658829,5.67830583535858,4.12259594867976,4.9104952878116,5.32549965440178,5.89331576429057,5.73015357871371,3.46790205272922,5.08739248516754,5.79219445687189,5.39339096810623,5.77158324442148,4.99815254554631,4.69115265002606,4.84637551792907,4.45842078486438,4.88499486081688,5.32036209959588,5.79192167604914,5.57052814881489,5.6419903036933,5.06316284157647,4.65507975802233,4.93315463009819,5.25201027660136,5.24459141699256
"K15631",6.19382846359314,5.72740723053043,5.16083703122842,5.56477176573936,7.17975451360215,6.33349032031982,5.9030640118213,5.6668457357989,6.1969836667136,7.0258696101017,5.96879442351328,5.4097610897805,5.88427574958484,6.56601642204699,6.58339361608065,5.89425577120579,5.84942893411702,5.11309363550043,5.61957872925911,7.46883481303776,5.59171496873571,5.22580456801801,5.12172672712662,4.51457326920371,6.34733100591673,6.13914824477171,5.99622955482919,5.23050409021889,6.18012073681649,5.6414251388094,6.05723844882422,5.10159099097287,5.4956014507167,5.6419903036933,5.9951107824936,5.82562354217148,5.11136226677092,5.86827760000122,7.10379074555437
