taxon	tube	Replicate	Hour	Isotope	unique.tube	unique.tmt	copies.ul	t.copies.ul	code
sip886	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	0	d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria
sip886	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	135971.264	d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria
sip886	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	558665.262	d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria
sip886	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	78741.32	d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria
sip886	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	699410.203	d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria
sip901	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	218057.097	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	776499.9951	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	361064.6436	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	260679.7635	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	287897.7518	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	423015.2139	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	87254.2445	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	535179.49439115	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	637051.4408	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	90042.2161	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	682526.7542	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	329107.157	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	260417.74	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	493197.06638	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	526225.52834	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	22907.834	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	704487.7381	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	643370.26065	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	1000206.805	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	1719280.552	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	2000183.32	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	1040144.46	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	1726288.845	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	3268389.134	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	777889.624	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	513230.7996	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	1793807.7186	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	485635.058	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	2439647.1422	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	695343.4945	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	654464.565	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	2516156.991	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip901	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	2262894.818	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip920	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	821883.5726	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	49111.9433	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	9609.848	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	59158.90639	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	48416.6249	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	68394.506	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	6062.14	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	49545.7054	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	128635.954	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	127368.4748	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	25419.7314	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	75387.5347	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	17933.453	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	9470.8	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	3561.91237	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	58930.83837	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	72786.9447	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	61280.7008	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	287969.068	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	58918.3	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	540189.444	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	450903.9847	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	64455.922	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	195746.164	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	137889.964	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	39849.5622	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	0	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	102759.8441	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	44222.1	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	227444.191	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	146244.014	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	0	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip920	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	0	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip958	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	295156.0464	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	148294.3718	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	80776.6951	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	236233.0488	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	236209.6253	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	186084.1688	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	153978.9567	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	106670.969	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	65340.3599	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	390883.4245	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	180016.0335	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	142578.7692	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	313078.1269	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	167450.4136	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	106432.1357	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	32780.293648	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	186796.9564	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	153956.95345	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	1759593.249	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	296392.913	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	393088.25	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	943778.8447	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	355322.72	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	338365.863	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	872362.148	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	28712.2266	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	492078.7916	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	552367.879	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	508309.452	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	127774.3081	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	601066.606	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	236224.321	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip958	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	455400.231	d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
sip961	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	70155.353	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	186035.85	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	246249.9673	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	290755.7435	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	214107.8948	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	360573.9249	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	45383.069	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	452862.041	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	47968.522	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	129642.136	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	553164.6515	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	29094.2115	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	262794.8484	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	45201.0203	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	120272.7492	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	155985.8129	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	1743365.007	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	387590.401	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	275110	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	1070733.03	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	931006.702	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	599999.984	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	902375.246	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	642001.444	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
sip961	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	243314.727	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae
